OriginalFile,ProcessedFile,Status,Message
fundus_images\2445_left.jpg,processed_images_training\2445_left_processed.png,Success,
fundus_images\2445_right.jpg,processed_images_training\2445_right_processed.png,Success,
fundus_images\2446_left.jpg,processed_images_training\2446_left_processed.png,Success,
fundus_images\2446_right.jpg,processed_images_training\2446_right_processed.png,Success,
fundus_images\2447_left.jpg,processed_images_training\2447_left_processed.png,Success,
fundus_images\2447_right.jpg,processed_images_training\2447_right_processed.png,Success,
fundus_images\2448_left.jpg,processed_images_training\2448_left_processed.png,Success,
fundus_images\2449_left.jpg,processed_images_training\2449_left_processed.png,Success,
fundus_images\2449_right.jpg,processed_images_training\2449_right_processed.png,Success,
fundus_images\244_left.jpg,processed_images_training\244_left_processed.png,Success,
fundus_images\244_right.jpg,processed_images_training\244_right_processed.png,Success,
fundus_images\2451_left.jpg,processed_images_training\2451_left_processed.png,Success,
fundus_images\2451_right.jpg,processed_images_training\2451_right_processed.png,Success,
fundus_images\2452_left.jpg,processed_images_training\2452_left_processed.png,Success,
fundus_images\2452_right.jpg,processed_images_training\2452_right_processed.png,Success,
fundus_images\2454_left.jpg,processed_images_training\2454_left_processed.png,Success,
fundus_images\2454_right.jpg,processed_images_training\2454_right_processed.png,Success,
fundus_images\2456_left.jpg,processed_images_training\2456_left_processed.png,Success,
fundus_images\2456_right.jpg,processed_images_training\2456_right_processed.png,Success,
fundus_images\2457_left.jpg,processed_images_training\2457_left_processed.png,Success,
fundus_images\2457_right.jpg,processed_images_training\2457_right_processed.png,Success,
fundus_images\2458_left.jpg,processed_images_training\2458_left_processed.png,Success,
fundus_images\2458_right.jpg,processed_images_training\2458_right_processed.png,Success,
fundus_images\2459_left.jpg,processed_images_training\2459_left_processed.png,Success,
fundus_images\2459_right.jpg,processed_images_training\2459_right_processed.png,Success,
fundus_images\245_left.jpg,processed_images_training\245_left_processed.png,Success,
fundus_images\245_right.jpg,processed_images_training\245_right_processed.png,Success,
fundus_images\2460_left.jpg,processed_images_training\2460_left_processed.png,Success,
fundus_images\2460_right.jpg,processed_images_training\2460_right_processed.png,Success,
fundus_images\2461_left.jpg,processed_images_training\2461_left_processed.png,Success,
fundus_images\2461_right.jpg,processed_images_training\2461_right_processed.png,Success,
fundus_images\2462_left.jpg,processed_images_training\2462_left_processed.png,Success,
fundus_images\2462_right.jpg,processed_images_training\2462_right_processed.png,Success,
fundus_images\2463_left.jpg,processed_images_training\2463_left_processed.png,Success,
fundus_images\2463_right.jpg,processed_images_training\2463_right_processed.png,Success,
fundus_images\2465_left.jpg,processed_images_training\2465_left_processed.png,Success,
fundus_images\2465_right.jpg,processed_images_training\2465_right_processed.png,Success,
fundus_images\2466_left.jpg,processed_images_training\2466_left_processed.png,Success,
fundus_images\2466_right.jpg,processed_images_training\2466_right_processed.png,Success,
fundus_images\2467_left.jpg,processed_images_training\2467_left_processed.png,Success,
fundus_images\2467_right.jpg,processed_images_training\2467_right_processed.png,Success,
fundus_images\2469_left.jpg,processed_images_training\2469_left_processed.png,Success,
fundus_images\2469_right.jpg,processed_images_training\2469_right_processed.png,Success,
fundus_images\246_left.jpg,processed_images_training\246_left_processed.png,Success,
fundus_images\2470_left.jpg,processed_images_training\2470_left_processed.png,Success,
fundus_images\2470_right.jpg,processed_images_training\2470_right_processed.png,Success,
fundus_images\2471_left.jpg,processed_images_training\2471_left_processed.png,Success,
fundus_images\2471_right.jpg,processed_images_training\2471_right_processed.png,Success,
fundus_images\2472_left.jpg,processed_images_training\2472_left_processed.png,Success,
fundus_images\2472_right.jpg,processed_images_training\2472_right_processed.png,Success,
fundus_images\2473_left.jpg,processed_images_training\2473_left_processed.png,Success,
fundus_images\2473_right.jpg,processed_images_training\2473_right_processed.png,Success,
fundus_images\2474_left.jpg,processed_images_training\2474_left_processed.png,Success,
fundus_images\2474_right.jpg,processed_images_training\2474_right_processed.png,Success,
fundus_images\2475_left.jpg,processed_images_training\2475_left_processed.png,Success,
fundus_images\2475_right.jpg,processed_images_training\2475_right_processed.png,Success,
fundus_images\2476_left.jpg,processed_images_training\2476_left_processed.png,Success,
fundus_images\2476_right.jpg,processed_images_training\2476_right_processed.png,Success,
fundus_images\2477_left.jpg,processed_images_training\2477_left_processed.png,Success,
fundus_images\2478_left.jpg,processed_images_training\2478_left_processed.png,Success,
fundus_images\2479_left.jpg,processed_images_training\2479_left_processed.png,Success,
fundus_images\2479_right.jpg,processed_images_training\2479_right_processed.png,Success,
fundus_images\247_left.jpg,processed_images_training\247_left_processed.png,Success,
fundus_images\247_right.jpg,processed_images_training\247_right_processed.png,Success,
fundus_images\2480_left.jpg,processed_images_training\2480_left_processed.png,Success,
fundus_images\2480_right.jpg,processed_images_training\2480_right_processed.png,Success,
fundus_images\2481_left.jpg,processed_images_training\2481_left_processed.png,Success,
fundus_images\2481_right.jpg,processed_images_training\2481_right_processed.png,Success,
fundus_images\2482_left.jpg,processed_images_training\2482_left_processed.png,Success,
fundus_images\2482_right.jpg,processed_images_training\2482_right_processed.png,Success,
fundus_images\2483_left.jpg,processed_images_training\2483_left_processed.png,Success,
fundus_images\2483_right.jpg,processed_images_training\2483_right_processed.png,Success,
fundus_images\2484_left.jpg,processed_images_training\2484_left_processed.png,Success,
fundus_images\2484_right.jpg,processed_images_training\2484_right_processed.png,Success,
fundus_images\2485_left.jpg,processed_images_training\2485_left_processed.png,Success,
fundus_images\2485_right.jpg,processed_images_training\2485_right_processed.png,Success,
fundus_images\2486_left.jpg,processed_images_training\2486_left_processed.png,Success,
fundus_images\2486_right.jpg,processed_images_training\2486_right_processed.png,Success,
fundus_images\2487_left.jpg,processed_images_training\2487_left_processed.png,Success,
fundus_images\2487_right.jpg,processed_images_training\2487_right_processed.png,Success,
fundus_images\2488_left.jpg,processed_images_training\2488_left_processed.png,Success,
fundus_images\2488_right.jpg,processed_images_training\2488_right_processed.png,Success,
fundus_images\2489_left.jpg,processed_images_training\2489_left_processed.png,Success,
fundus_images\2489_right.jpg,processed_images_training\2489_right_processed.png,Success,
fundus_images\2490_left.jpg,processed_images_training\2490_left_processed.png,Success,
fundus_images\2490_right.jpg,processed_images_training\2490_right_processed.png,Success,
fundus_images\2492_left.jpg,processed_images_training\2492_left_processed.png,Success,
fundus_images\2492_right.jpg,processed_images_training\2492_right_processed.png,Success,
fundus_images\2493_left.jpg,processed_images_training\2493_left_processed.png,Success,
fundus_images\2493_right.jpg,processed_images_training\2493_right_processed.png,Success,
fundus_images\2495_right.jpg,processed_images_training\2495_right_processed.png,Success,
fundus_images\2496_right.jpg,processed_images_training\2496_right_processed.png,Success,
fundus_images\2497_left.jpg,processed_images_training\2497_left_processed.png,Success,
fundus_images\2497_right.jpg,processed_images_training\2497_right_processed.png,Success,
fundus_images\2498_left.jpg,processed_images_training\2498_left_processed.png,Success,
fundus_images\2498_right.jpg,processed_images_training\2498_right_processed.png,Success,
fundus_images\2499_left.jpg,processed_images_training\2499_left_processed.png,Success,
fundus_images\2499_right.jpg,processed_images_training\2499_right_processed.png,Success,
fundus_images\249_left.jpg,processed_images_training\249_left_processed.png,Success,
fundus_images\249_right.jpg,processed_images_training\249_right_processed.png,Success,
fundus_images\24_left.jpg,processed_images_training\24_left_processed.png,Success,
fundus_images\24_right.jpg,processed_images_training\24_right_processed.png,Success,
fundus_images\2500_left.jpg,processed_images_training\2500_left_processed.png,Success,
fundus_images\2500_right.jpg,processed_images_training\2500_right_processed.png,Success,
fundus_images\2501_left.jpg,processed_images_training\2501_left_processed.png,Success,
fundus_images\2501_right.jpg,processed_images_training\2501_right_processed.png,Success,
fundus_images\2502_left.jpg,processed_images_training\2502_left_processed.png,Success,
fundus_images\2502_right.jpg,processed_images_training\2502_right_processed.png,Success,
fundus_images\2503_left.jpg,processed_images_training\2503_left_processed.png,Success,
fundus_images\2503_right.jpg,processed_images_training\2503_right_processed.png,Success,
fundus_images\2504_left.jpg,processed_images_training\2504_left_processed.png,Success,
fundus_images\2504_right.jpg,processed_images_training\2504_right_processed.png,Success,
fundus_images\2505_left.jpg,processed_images_training\2505_left_processed.png,Success,
fundus_images\2505_right.jpg,processed_images_training\2505_right_processed.png,Success,
fundus_images\2506_left.jpg,processed_images_training\2506_left_processed.png,Success,
fundus_images\2506_right.jpg,processed_images_training\2506_right_processed.png,Success,
fundus_images\2507_left.jpg,processed_images_training\2507_left_processed.png,Success,
fundus_images\2507_right.jpg,processed_images_training\2507_right_processed.png,Success,
fundus_images\2508_left.jpg,processed_images_training\2508_left_processed.png,Success,
fundus_images\2508_right.jpg,processed_images_training\2508_right_processed.png,Success,
fundus_images\2509_left.jpg,processed_images_training\2509_left_processed.png,Success,
fundus_images\2509_right.jpg,processed_images_training\2509_right_processed.png,Success,
